chiave,record_id,file,regione_codice,regione_finale,provincia_finale,comune_finale,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,codice_soggetti_questionari,denominazione_soggetti_questionari,codice_aggregazione_2,descrizione_aggregazione_2
"POLICLINICO CASILINO||Ospedale (Pronto soccorso, ecc.)||||Lazio",144_0005,12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12,Lazio,,,Policlinico Casilino,Policlinico Casilino,POLICLINICO CASILINO,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Settore sanitario,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,11,"Ospedale (Pronto soccorso, ecc.)",4,settore sanitario
"OSPEDALE MADRE GIUSEPPINA VANNINI||Ospedale (Pronto soccorso, ecc.)||||Lazio",118_0006,12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt,12,Lazio,,,Ospedale Madre Giuseppina Vannini,Ospedale Madre Giuseppina Vannini,OSPEDALE MADRE GIUSEPPINA VANNINI,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Settore sanitario,nome,valido_localizzato,firmatario|attore,1,1,0,,"Firmatario, ospedale di riferimento",,11,"Ospedale (Pronto soccorso, ecc.)",4,settore sanitario
"OSPEDALE MADRE GIUSEPPINA VANNINI||Ospedale (Pronto soccorso, ecc.)||||Lazio",144_0006,12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12,Lazio,,,Ospedale Madre Giuseppina Vannini,Ospedale Madre Giuseppina Vannini,OSPEDALE MADRE GIUSEPPINA VANNINI,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Settore sanitario,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,11,"Ospedale (Pronto soccorso, ecc.)",4,settore sanitario
RETE SCOLASTICA DI AMBITO TERRITORIALE 3||Scuole/Ufficio scolastico provinciale e regionale||||Lazio,118_0007,12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt,12,Lazio,,,Rete Scolastica di Ambito Territoriale 3,Rete Scolastica di Ambito Territoriale 3,RETE SCOLASTICA DI AMBITO TERRITORIALE 3,Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,Rappresentanza delle scuole di zona,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
RETE SCOLASTICA DI AMBITO TERRITORIALE 3||Scuole/Ufficio scolastico provinciale e regionale||||Lazio,144_0007,12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12,Lazio,,,Rete Scolastica di Ambito Territoriale 3,Rete Scolastica di Ambito Territoriale 3,RETE SCOLASTICA DI AMBITO TERRITORIALE 3,Scuole/Ufficio scolastico provinciale e regionale,Scuole/Ufficio scolastico provinciale e regionale,Settore educativo,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,16,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo
ANTEAS ROMA||Ente terzo settore - ETS (iscritto al RUNTS)||Roma||Lazio,118_0014,12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt,12,Lazio,Roma,Roma,ANTEAS Roma,ANTEAS Roma,ANTEAS ROMA,ORGANIZZAZIONI DI VOLONTARIATO,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,Associazione firmataria,96347350587,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
ANTEAS ROMA||Ente terzo settore - ETS (iscritto al RUNTS)||Roma||Lazio,144_0016,12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12,Lazio,Roma,Roma,Anteas Roma,Anteas Roma,ANTEAS ROMA,ORGANIZZAZIONI DI VOLONTARIATO,Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,96347350587,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
MINISTERO DELL'INTERNO - DIPARTIMENTO DI PUBBLICA SICUREZZA - DIREZIONE CENTRALE ANTICRIMINE||Altro||||Lazio,118_0019,12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt,12,Lazio,,,Ministero dell'Interno — Dipartimento di Pubblica Sicurezza — Direzione Centrale Anticrimine,Ministero dell'Interno - Dipartimento di Pubblica Sicurezza - Direzione Centrale Anticrimine,MINISTERO DELL'INTERNO - DIPARTIMENTO DI PUBBLICA SICUREZZA - DIREZIONE CENTRALE ANTICRIMINE,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,Soggetto istituzionale autorizzante per la Questura,,30,Altro,9,altro
MINISTERO DELL'INTERNO - DIPARTIMENTO DI PUBBLICA SICUREZZA - DIREZIONE CENTRALE ANTICRIMINE||Altro||||Lazio,144_0022,12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12,Lazio,,,Ministero dell’Interno – Dipartimento di Pubblica Sicurezza – Direzione Centrale Anticrimine,Ministero dell'Interno - Dipartimento di Pubblica Sicurezza - Direzione Centrale Anticrimine,MINISTERO DELL'INTERNO - DIPARTIMENTO DI PUBBLICA SICUREZZA - DIREZIONE CENTRALE ANTICRIMINE,Altro,Altro,Altro,nome,valido_localizzato,firmatario|attore,1,1,0,,ente preposto al nulla osta per la Questura,,30,Altro,9,altro
COMANDO GENERALE DELL'ARMA DEI CARABINIERI||Carabinieri/Polizia/altre forze dell'ordine||||Lazio,118_0020,12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt,12,Lazio,,,Comando Generale dell’Arma dei Carabinieri,Comando Generale dell'Arma dei Carabinieri,COMANDO GENERALE DELL'ARMA DEI CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,valido_localizzato,,0,0,0,,Citato come controparte in accordo quadro,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
COMANDO GENERALE DELL'ARMA DEI CARABINIERI||Carabinieri/Polizia/altre forze dell'ordine||||Lazio,144_0023,12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12,Lazio,,,Comando Generale dell’Arma dei Carabinieri,Comando Generale dell'Arma dei Carabinieri,COMANDO GENERALE DELL'ARMA DEI CARABINIERI,Carabinieri/Polizia/altre forze dell'ordine,Carabinieri/Polizia/altre forze dell'ordine,Settore giudiziario,nome,valido_localizzato,,0,0,0,,,,15,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario
DIPARTIMENTO DI PUBBLICA SICUREZZA - QUESTURA DI ROMA||Questura||Roma||Lazio,118_0021,12_2406_rta_12_240927093424_4166---ProtVMunMerlin.txt,12,Lazio,Roma,Roma,Dipartimento di Pubblica Sicurezza — Questura di Roma,Dipartimento di Pubblica Sicurezza - Questura di Roma,DIPARTIMENTO DI PUBBLICA SICUREZZA - QUESTURA DI ROMA,Questura,Questura,Settore giudiziario,json,valido_localizzato,,0,0,0,,Citato in relazione ad accordi,,14,Questura,2,Settore giudiziario
DIPARTIMENTO DI PUBBLICA SICUREZZA - QUESTURA DI ROMA||Questura||Roma||Lazio,144_0024,12_2406_rta_12_241003111748_4166---ACCORDOMUNICIPIOROMAVeDIPPARIOPPROMACAPITALE_DD.txt,12,Lazio,Roma,Roma,Dipartimento di Pubblica Sicurezza – Questura di Roma,Dipartimento di Pubblica Sicurezza - Questura di Roma,DIPARTIMENTO DI PUBBLICA SICUREZZA - QUESTURA DI ROMA,Questura,Questura,Settore giudiziario,json,valido_localizzato,attore,1,0,0,,,,14,Questura,2,Settore giudiziario
POLIZIA MUNICIPALE||Polizia Municipale||||Lazio,119_0017,12_2406_rta_12_241001130527_4166---protocollocontrolaviolenzadigenere.pdfpdf.txt,12,Lazio,,,Polizia Municipale,Polizia Municipale,POLIZIA MUNICIPALE,Polizia Municipale,Polizia Municipale,Servizi comunali,nome,valido_localizzato,attore,1,0,0,,citata come parte dei servizi/operatori del Comune di Rieti,,4,Polizia Municipale,3,Servizi comunali
POLIZIA MUNICIPALE||Polizia Municipale||||Lazio,150_0012,12_2406_rta_12_241003114931_4166---ProtocollodiintesaDifferenzaDonnaeMunicipio13.txt,12,Lazio,,,Polizia Municipale,Polizia Municipale,POLIZIA MUNICIPALE,Polizia Municipale,Polizia Municipale,Servizi comunali,nome,valido_localizzato,,0,0,0,,personale destinatario di attività formative,,4,Polizia Municipale,3,Servizi comunali
POLIZIA MUNICIPALE||Polizia Municipale||||Lazio,157_0006,12_2406_rta_12_241004091505_4166---4ProtCAVPAOLALATTESEnjoi(2).txt,12,Lazio,,,Polizia Municipale,Polizia Municipale,POLIZIA MUNICIPALE,Polizia Municipale,Polizia Municipale,Servizi comunali,nome,valido_localizzato,,0,0,0,,Citato come soggetto proponente in una delle opzioni multiple,,4,Polizia Municipale,3,Servizi comunali
STATO ITALIANO||Altro||||Lazio,120_0004,12_2406_rta_12_241001133138_4166---1protCAVSAPIENZA-COMITATODIQUARTIERESANLORENZO(1).txt,12,Lazio,,,Stato Italiano,Stato Italiano,STATO ITALIANO,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,Menzionato per ratifica della Convenzione di Istanbul,,30,Altro,9,altro
STATO ITALIANO||Altro||||Lazio,160_0005,12_2406_rta_12_241004094402_4166---7ProtCAVPAOLALATTESAPSedIlComitatodiQuartiere“ComprensorioPratolungo(1).txt,12,Lazio,,,Stato Italiano,Stato Italiano,STATO ITALIANO,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,menzionato per la ratifica della Convenzione di Istanbul,,30,Altro,9,altro
STATO ITALIANO||Altro||||Lazio,164_0004,12_2406_rta_12_241004103912_4166---9protCAVPAOLALATTESComitatodiQuartiereTorraccia(1).txt,12,Lazio,,,Stato Italiano,Stato Italiano,STATO ITALIANO,Altro,Altro,Altro,nome,valido_localizzato,,0,0,0,,,,30,Altro,9,altro
SAPIENZA IN MOVIMENTO||CAV/Centri Antiviolenza||Roma||Lazio,122_0003,12_2406_rta_12_241002110138_4166---3protCAVSAPIENZA-laGRU.txt,12,Lazio,Roma,Roma,Sapienza in Movimento,Sapienza in Movimento,SAPIENZA IN MOVIMENTO,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e protezione,json,valido_localizzato,,0,0,0,,,97483570582,1,CAV,1,CAV
SAPIENZA IN MOVIMENTO||CAV/Centri Antiviolenza||Roma||Lazio,124_0003,12_2406_rta_12_241002111710_4166---6protCAVSAPIENZA-SAPIENZAINMOVIMENTO.txt,12,Lazio,Roma,Roma,Sapienza in Movimento,Sapienza in Movimento,SAPIENZA IN MOVIMENTO,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e protezione,json,valido_localizzato,firmatario|attore,1,1,0,,,97483570582,1,CAV,1,CAV
ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - ODV||Ente terzo settore - ETS (iscritto al RUNTS)||Roma||Lazio,123_0001,12_2406_rta_12_241002110904_4166---5protCAVSAPIENZA-RUOTALIBERACOOPERATIVASOCIALE.txt,12,Lazio,Roma,Roma,Associazione Nazionale Volontarie Telefono Rosa - OdV,Associazione Nazionale Volontarie Telefono Rosa - OdV,ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - ODV,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,Nel testo anche chiamata semplicemente 'Telefono Rosa',,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - ODV||Ente terzo settore - ETS (iscritto al RUNTS)||Roma||Lazio,126_0002,12_2406_rta_12_241002113235_4166---8protCAVSAPIENZA-RETAKEROMAODV.txt,12,Lazio,Roma,Roma,ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA — OdV,ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - OdV,ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - ODV,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario del protocollo,,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - ODV||Ente terzo settore - ETS (iscritto al RUNTS)||Roma||Lazio,156_0001,12_2406_rta_12_241004090846_4166---3protCAVPAOLALATTESgenitoriperlascuola(1).txt,12,Lazio,Roma,Roma,Associazione Nazionale Volontarie Telefono Rosa — OdV,Associazione Nazionale Volontarie Telefono Rosa - OdV,ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - ODV,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,,,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
TELEFONO ROSA||CAV/Centri Antiviolenza||||Lazio,125_0003,12_2406_rta_12_241002112428_4166---7prot(mancapagina)CAVSAPIENZA-UNIVERSITàPOPOLAREVITAATIVA.txt,12,Lazio,,,Telefono Rosa,Telefono Rosa,TELEFONO ROSA,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e protezione,nome,valido_localizzato,firmatario|attore,1,1,0,,,,1,CAV,1,CAV
TELEFONO ROSA||CAV/Centri Antiviolenza||||Lazio,131_0003,12_2406_rta_12_241002122243_4166---2ProtocolloAssociazioneAllianceforAfricanAssistance(002).txt,12,Lazio,,,Telefono Rosa,Telefono Rosa,TELEFONO ROSA,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e protezione,nome,valido_localizzato,firmatario|attore,1,1,0,,"denominazione breviata di Associazione Nazionale Volontarie Telefono Rosa — ODV, gestisce Case Rifugio e case per la semiautonomia",,1,CAV,1,CAV
TELEFONO ROSA||CAV/Centri Antiviolenza||||Lazio,132_0007,12_2406_rta_12_241002130504_4166---3Protocollid'intesa-TavoloInteristituzionaletraUfficiGiudiziaricompetentinelcircondariodiRomaavvocaturaecentriantiviolenza(1).txt,12,Lazio,,,Telefono Rosa,Telefono Rosa,TELEFONO ROSA,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e protezione,nome,valido_localizzato,firmatario|attore,1,1,0,,"Firmatario, Centro antiviolenza operante nel Circondario di Roma, parte del Tavolo interistituzionale",,1,CAV,1,CAV
TELEFONO ROSA||CAV/Centri Antiviolenza||||Lazio,151_0007,12_2406_rta_12_241003115345_4166---1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,,,TELEFONO ROSA,TELEFONO ROSA,TELEFONO ROSA,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e protezione,nome,valido_localizzato,firmatario|attore,1,1,0,,firmatario; centro antiviolenza operante nel circondario di Roma,,1,CAV,1,CAV
TELEFONO ROSA||CAV/Centri Antiviolenza||||Lazio,154_0007,12_2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,,,Telefono Rosa,Telefono Rosa,TELEFONO ROSA,CAV/Centri Antiviolenza,CAV/Centri Antiviolenza,CAV e protezione,nome,valido_localizzato,firmatario|attore,1,1,0,,Gestore di centri antiviolenza operanti nel Circondario di Roma,,1,CAV,1,CAV
ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - APS||Ente terzo settore - ETS (iscritto al RUNTS)||Roma||Lazio,127_0002,12_2406_rta_12_241002114038_4166---1protCAVTITANO-8-10DidascoSoc.Coop.Soc.txt,12,Lazio,Roma,Roma,Associazione Nazionale Volontarie Telefono Rosa — APS,Associazione Nazionale Volontarie Telefono Rosa - APS,ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - APS,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,Denominata anche Telefono Rosa. Indica sede legale e rappresentante legale.,,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - APS||Ente terzo settore - ETS (iscritto al RUNTS)||Roma||Lazio,161_0001,12_2406_rta_12_241004095020_4166---8protCAVPAOLALATTES(ComitatodiQuartiereRebibbia(1).txt,12,Lazio,Roma,Roma,Associazione Nazionale Volontarie Telefono Rosa — APS,Associazione Nazionale Volontarie Telefono Rosa - APS,ASSOCIAZIONE NAZIONALE VOLONTARIE TELEFONO ROSA - APS,Ente terzo settore - ETS (iscritto al RUNTS),Ente terzo settore - ETS (iscritto al RUNTS),Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario del protocollo,,24,Ente terzo settore - ETS (iscritto al RUNTS)[1],8,associazionismo
TRIBUNALE ORDINARIO DI ROMA||Procura Ordinaria/Tribunale/Corte d'appello||Roma||Lazio,132_0001,12_2406_rta_12_241002130504_4166---3Protocollid'intesa-TavoloInteristituzionaletraUfficiGiudiziaricompetentinelcircondariodiRomaavvocaturaecentriantiviolenza(1).txt,12,Lazio,Roma,Roma,Tribunale Ordinario di Roma,Tribunale Ordinario di Roma,TRIBUNALE ORDINARIO DI ROMA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,"Firmatario, parte di Uffici giudiziari di Roma, coinvolto nel Tavolo interistituzionale",,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
TRIBUNALE ORDINARIO DI ROMA||Procura Ordinaria/Tribunale/Corte d'appello||Roma||Lazio,151_0001,12_2406_rta_12_241003115345_4166---1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,Roma,Roma,TRIBUNALE ORDINARIO DI ROMA,TRIBUNALE ORDINARIO DI ROMA,TRIBUNALE ORDINARIO DI ROMA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
TRIBUNALE ORDINARIO DI ROMA||Procura Ordinaria/Tribunale/Corte d'appello||Roma||Lazio,154_0001,12_2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,Roma,Roma,Tribunale Ordinario di Roma,Tribunale Ordinario di Roma,TRIBUNALE ORDINARIO DI ROMA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
TRIBUNALE PER I MINORENNI DI ROMA||Procura Minorile/ Tribunale minorile||Roma||Lazio,132_0002,12_2406_rta_12_241002130504_4166---3Protocollid'intesa-TavoloInteristituzionaletraUfficiGiudiziaricompetentinelcircondariodiRomaavvocaturaecentriantiviolenza(1).txt,12,Lazio,Roma,Roma,Tribunale per i Minorenni di Roma,Tribunale per i Minorenni di Roma,TRIBUNALE PER I MINORENNI DI ROMA,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,"Firmatario, parte di Uffici giudiziari di Roma, coinvolto nel Tavolo interistituzionale",,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario
TRIBUNALE PER I MINORENNI DI ROMA||Procura Minorile/ Tribunale minorile||Roma||Lazio,151_0002,12_2406_rta_12_241003115345_4166---1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,Roma,Roma,TRIBUNALE PER I MINORENNI DI ROMA,TRIBUNALE PER I MINORENNI DI ROMA,TRIBUNALE PER I MINORENNI DI ROMA,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario
TRIBUNALE PER I MINORENNI DI ROMA||Procura Minorile/ Tribunale minorile||Roma||Lazio,154_0002,12_2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,Roma,Roma,Tribunale per i Minorenni di Roma,Tribunale per i Minorenni di Roma,TRIBUNALE PER I MINORENNI DI ROMA,Procura Minorile/Tribunale minorile,Procura Minorile/ Tribunale minorile,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,17,Procura Minorile/ Tribunale minorile,2,Settore giudiziario
PROCURA ORDINARIA PRESSO TRIBUNALE DI ROMA||Procura Ordinaria/Tribunale/Corte d'appello||Roma||Lazio,132_0003,12_2406_rta_12_241002130504_4166---3Protocollid'intesa-TavoloInteristituzionaletraUfficiGiudiziaricompetentinelcircondariodiRomaavvocaturaecentriantiviolenza(1).txt,12,Lazio,Roma,Roma,Procura Ordinaria presso Tribunale di Roma,Procura Ordinaria presso Tribunale di Roma,PROCURA ORDINARIA PRESSO TRIBUNALE DI ROMA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,"Firmatario, parte di Uffici giudiziari di Roma, coinvolto nel Tavolo interistituzionale",,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
PROCURA ORDINARIA PRESSO TRIBUNALE DI ROMA||Procura Ordinaria/Tribunale/Corte d'appello||Roma||Lazio,151_0003,12_2406_rta_12_241003115345_4166---1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,Roma,Roma,PROCURA ORDINARIA PRESSO TRIBUNALE DI ROMA,PROCURA ORDINARIA PRESSO TRIBUNALE DI ROMA,PROCURA ORDINARIA PRESSO TRIBUNALE DI ROMA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
PROCURA ORDINARIA PRESSO TRIBUNALE DI ROMA||Procura Ordinaria/Tribunale/Corte d'appello||Roma||Lazio,154_0003,12_2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,Roma,Roma,Procura Ordinaria presso Tribunale di Roma,Procura Ordinaria presso Tribunale di Roma,PROCURA ORDINARIA PRESSO TRIBUNALE DI ROMA,Procura Ordinaria/Tribunale/Corte d'appello,Procura Ordinaria/Tribunale/Corte d'appello,Settore giudiziario,json,valido_localizzato,firmatario|attore,1,1,0,,,,18,Procura Ordinaria/Tribunale/Corte d'appello,2,Settore giudiziario
CONSIGLIO ORDINE AVVOCATI DI ROMA||Ordine avvocati||Roma||Lazio,132_0005,12_2406_rta_12_241002130504_4166---3Protocollid'intesa-TavoloInteristituzionaletraUfficiGiudiziaricompetentinelcircondariodiRomaavvocaturaecentriantiviolenza(1).txt,12,Lazio,Roma,Roma,Consiglio Ordine Avvocati di Roma,Consiglio Ordine Avvocati di Roma,CONSIGLIO ORDINE AVVOCATI DI ROMA,Ordine avvocati,Ordine avvocati,Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,"Firmatario, parte del Tavolo interistituzionale",,19,Ordine avvocati,8,associazionismo
CONSIGLIO ORDINE AVVOCATI DI ROMA||Ordine avvocati||Roma||Lazio,151_0005,12_2406_rta_12_241003115345_4166---1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,Roma,Roma,CONSIGLIO ORDINE AVVOCATI DI ROMA,CONSIGLIO ORDINE AVVOCATI DI ROMA,CONSIGLIO ORDINE AVVOCATI DI ROMA,Ordine avvocati,Ordine avvocati,Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,19,Ordine avvocati,8,associazionismo
CONSIGLIO ORDINE AVVOCATI DI ROMA||Ordine avvocati||Roma||Lazio,154_0005,12_2406_rta_12_241003121816_4166---Copiadi1.PROTOCOLLOTAVOLOINTERISTITUZIONALE.txt,12,Lazio,Roma,Roma,Consiglio Ordine Avvocati di Roma,Consiglio Ordine Avvocati di Roma,CONSIGLIO ORDINE AVVOCATI DI ROMA,Ordine avvocati,Ordine avvocati,Associazionismo e ordini,json,valido_localizzato,firmatario|attore,1,1,0,,,,19,Ordine avvocati,8,associazionismo
