regione_codice,regione,provincia_finale,comune_finale,nome_canonico,tipo_standard,codice_aggregazione_2,descrizione_aggregazione_2,stato_osservazione,files,n_record_aggregati
07,Liguria,Savona,Savona,Comune di Savona,Comuni,3,Servizi comunali,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
09,Toscana,Firenze,Scandicci,Comune di Scandicci,Comuni,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
09,Toscana,Grosseto,Scansano,Comune di Scansano,Comuni,3,Servizi comunali,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Grosseto,Scarlino,Comune di Scarlino,Comuni,3,Servizi comunali,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Pistoia,Serravalle Pistoiese,Comune di Serravalle Pistoiese,Comuni,3,Servizi comunali,valido_localizzato,09_PISTOIA PROV .txt,1
09,Toscana,Firenze,Sesto Fiorentino,Comune di Sesto Fiorentino,Comuni,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
09,Toscana,Siena,Sinalunga,Comune di Sinalunga,Comuni,3,Servizi comunali,valido_localizzato,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
08,Emilia-Romagna,Ravenna,Solarolo,Comune di Solarolo,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
09,Toscana,Grosseto,Sorano,Comune di Sorano,Comuni,3,Servizi comunali,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,,Tavarnelle Val di Pesa,Comune di Tavarnelle Val di Pesa,Comuni,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
09,Toscana,Pisa,Terricciola,Comune di Terricciola,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
09,Toscana,Siena,Torrita di Siena,Comune di Torrita di Siena,Comuni,3,Servizi comunali,valido_localizzato,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
09,Toscana,Siena,Trequanda,Comune di Trequanda,Comuni,3,Servizi comunali,valido_localizzato,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,1
08,Emilia-Romagna,Ferrara,Tresignana,Comune di Tresignana,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
09,Toscana,Pistoia,Uzzano,Comune di Uzzano,Comuni,3,Servizi comunali,valido_localizzato,09_PISTOIA PROV .txt,1
09,Toscana,Prato,Vaiano,Comune di Vaiano,Comuni,3,Servizi comunali,valido_localizzato,09_PRATO PREF.txt,1
08,Emilia-Romagna,Bologna,Valsamoggia,Comune di Valsamoggia,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Pisa,Vecchiano,Comune di Vecchiano,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Vergato,Comune di Vergato,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Prato,Vernio,Comune di Vernio,Comuni,3,Servizi comunali,valido_localizzato,09_PRATO PREF.txt,1
08,Emilia-Romagna,Rimini,Verucchio,Comune di Verucchio,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
09,Toscana,Pisa,Vicopisano,Comune di Vicopisano,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Ferrara,Voghiera,Comune di Voghiera,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
09,Toscana,Pisa,Volterra,Comune di Volterra,Comuni,3,Servizi comunali,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,Bologna,Zola Predosa,Comune di Zola Predosa,Comuni,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
07,Liguria,,,Comune di residenza della donna,Comuni,3,Servizi comunali,valido_localizzato,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
09,Toscana,,,Comuni,Comuni,3,Servizi comunali,generico,09_LUCCA PROV.txt,1
09,Toscana,Firenze,Firenze,Quartiere 5 del Comune di Firenze,Comuni,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
09,Toscana,,,Comando Polizia Municipale,Polizia Municipale,3,Servizi comunali,valido_localizzato,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,1
08,Emilia-Romagna,Ravenna,Brisighella,Comando di Polizia Municipale di Brisighella,Polizia Municipale,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,Ravenna,Casola Valsenio,Comando di Polizia Municipale di Casola Valsenio,Polizia Municipale,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,Ravenna,Castel Bolognese,Comando di Polizia Municipale di Castel Bolognese,Polizia Municipale,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,Ravenna,Faenza,Comando di Polizia Municipale di Faenza,Polizia Municipale,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,Ravenna,Riolo Terme,Comando di Polizia Municipale di Riolo Terme,Polizia Municipale,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,Ravenna,Solarolo,Comando di Polizia Municipale di Solarolo,Polizia Municipale,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,,,Polizia Municipale,Polizia Municipale,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Modena,Cavezzo,Polizia Municipale Comune di Cavezzo,Polizia Municipale,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Modena,Finale Emilia,Polizia Municipale Comune di Finale Emilia,Polizia Municipale,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
09,Toscana,Siena,Casole d'Elsa,Polizia Municipale di Casole d'Elsa,Polizia Municipale,3,Servizi comunali,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
09,Toscana,Siena,Colle di Val d'Elsa,Polizia Municipale di Colle Val d'Elsa,Polizia Municipale,3,Servizi comunali,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
09,Toscana,Siena,Poggibonsi,Polizia Municipale di Poggibonsi,Polizia Municipale,3,Servizi comunali,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
09,Toscana,Siena,Radicondoli,Polizia Municipale di Radicondoli,Polizia Municipale,3,Servizi comunali,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
09,Toscana,Siena,San Gimignano,Polizia Municipale di San Gimignano,Polizia Municipale,3,Servizi comunali,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
09,Toscana,,,Polizie Municipali dei Comuni della Valdelsa,Polizia Municipale,3,Servizi comunali,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
08,Emilia-Romagna,,,ASP Circondario Imolese,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Bologna,ASP Città di Bologna,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
08,Emilia-Romagna,Bologna,Imola,Consorzio Servizi Sociali di Imola,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,1
09,Toscana,,,Fiorentina Nord Ovest: Servizi sociali,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
09,Toscana,,,Fiorentina Sud Est: Servizi sociali,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
09,Toscana,,,Mugello: Servizi sociali,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
08,Emilia-Romagna,,,Poli territoriali di Servizio Sociale,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
09,Toscana,,,Referente Emergenza Sociale (RES) di zona,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,09_FIRENZE Linee-di-indirizzo2024.txt,1
09,Toscana,,,SEUS - Servizio Emergenza Urgenza Sociale,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_FIRENZE Linee-di-indirizzo2024.txt,2
08,Emilia-Romagna,Modena,Camposanto,Servizi Sociali Comune di Camposanto,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Modena,Cavezzo,Servizi Sociali Comune di Cavezzo,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,,Concordia,Servizi Sociali Comune di Concordia,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Modena,Finale Emilia,Servizi Sociali Comune di Finale Emilia,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Modena,Medolla,Servizi Sociali Comune di Medolla,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Modena,Mirandola,Servizi Sociali Comune di Mirandola,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Modena,San Felice sul Panaro,Servizi Sociali Comune di San Felice Panaro,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Modena,San Possidonio,Servizi Sociali Comune di San Possidonio,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,Modena,San Prospero,Servizi Sociali Comune di San Prospero,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
07,Liguria,,,Servizi Sociali degli Ambiti Territoriali,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
09,Toscana,,,Servizi Sociali dei Comuni di Costa,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt,1
08,Emilia-Romagna,,,Servizi Sociali del Comune di residenza,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
08,Emilia-Romagna,,,Servizi Sociali di competenza,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
08,Emilia-Romagna,,,Servizi di tutela minori,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
08,Emilia-Romagna,,,Servizi sociali,Servizi sociali comunali,3,Servizi comunali,generico,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt | 08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,2
07,Liguria,,,Servizi sociali,Servizi sociali comunali,3,Servizi comunali,generico,07_2406_rta_07_240916163933_4166---sub_14574431199510849525_Protocollo_LVLS-signed.txt,1
09,Toscana,,,Servizi sociali,Servizi sociali comunali,3,Servizi comunali,generico,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_FIRENZE Linee-di-indirizzo2024.txt | 09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,3
08,Emilia-Romagna,,,Servizi sociali dei Comuni,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt | 08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,2
08,Emilia-Romagna,,,Servizio Sociale Associato,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,1
08,Emilia-Romagna,,,"Servizio Sociale Associato dei Comuni di Ravenna, Cervia e Russi",Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,1
08,Emilia-Romagna,,,Servizio Sociale Ospedaliero,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
07,Liguria,,,Servizio Sociale del Comune di residenza,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
07,Liguria,,,Servizio Sociale del Comune dove viene reperita la donna,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,1
08,Emilia-Romagna,,,Sportelli Sociali,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
09,Toscana,,,UTES - Unità Territoriali Emergenza Sociale,Servizi sociali comunali,3,Servizi comunali,valido_localizzato,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,1
08,Emilia-Romagna,Piacenza,Piacenza,Ambito territoriale per la provincia di Piacenza,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,1
08,Emilia-Romagna,,,Centro Territoriale Permanente per l'Educazione degli Adulti,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,1
08,Emilia-Romagna,,,Direzioni Scolastiche,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt | 08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,2
08,Emilia-Romagna,Ferrara,Ferrara,Istituzioni scolastiche autonome della provincia di Ferrara,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
08,Emilia-Romagna,Modena,Modena,MIUR - Ufficio Scolastico Regionale per l'Emilia Romagna - Ufficio VIII Ambito Territoriale per la provincia di Modena,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
09,Toscana,Prato,Prato,MIUR Ufficio Scolastico Regionale per la Toscana XI Ambito Territoriale di Prato e Pistoia sede di Prato,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,09_PRATO PREF.txt,1
09,Toscana,Arezzo,Arezzo,Scuole,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,09_PRATO PREF.txt,1
09,Toscana,,,Ufficio Scolastico Provinciale,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,09_APUANE_2015 Protocollo Prefettura.txt | 09_PISTOIA PROV .txt,2
09,Toscana,Arezzo,Arezzo,Ufficio Scolastico Provinciale di Arezzo,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
09,Toscana,Grosseto,Grosseto,Ufficio Scolastico Provinciale di Grosseto,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,09_GROSSETO 2022 fpdf.txt,1
09,Toscana,Lucca,Lucca,Ufficio Scolastico Provinciale di Lucca,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,09_LUCCA PROV.txt,1
08,Emilia-Romagna,,Reggio Emilia,Ufficio Scolastico Provinciale di Reggio Emilia,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,Ufficio Scolastico Regionale VI Ambito Territoriale di Ferrara,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,1
09,Toscana,Pisa,Pisa,Ufficio Scolastico Regionale della Toscana Ambito Territoriale della provincia di Pisa,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,09_PISA PREF E PROV.txt,1
08,Emilia-Romagna,,,Ufficio Scolastico Regionale per l'Emilia Romagna - Ufficio VII - Ambito territoriale di Forli-Cesena e Rimini,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
08,Emilia-Romagna,Ferrara,Ferrara,"Ufficio Scolastico Regionale per l'Emilia Romagna Ufficio VI, Ambito Territoriale di Ferrara Provinciale",Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,1
07,Liguria,,,Ufficio Scolastico Regionale per la Liguria,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,1
09,Toscana,Arezzo,Arezzo,Ufficio Scolastico Regionale per la Toscana Ambito Territoriale della Provincia di Arezzo Ufficio VI,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,,,Ufficio Scolastico Territoriale,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,1
09,Toscana,Arezzo,Arezzo,Ufficio Scolastico Territoriale di Arezzo,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,09_AREZZO Prot_2024-2026.txt,1
08,Emilia-Romagna,,,Ufficio Scolastico regionale per l'Emilia-Romagna,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt | 08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,2
08,Emilia-Romagna,Modena,Modena,Ufficio scolastico provinciale di Modena,Scuole/Ufficio scolastico provinciale e regionale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,1
08,Emilia-Romagna,,,Istituzione nidi e scuole materne,Settore educativo comunale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,,,Officina educativa,Settore educativo comunale,7,Settore Educativo,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,,,Arma dei Carabinieri,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,1
08,Emilia-Romagna,Bologna,Bologna,"Arma dei Carabinieri, Comando Provinciale di Bologna",Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt,1
09,Toscana,Lucca,Lucca,Arma dei Carabinieri-Comando provinciale di Lucca,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,valido_localizzato,09_LUCCA PROV.txt,1
08,Emilia-Romagna,,,Carabinieri,Carabinieri/Polizia/altre forze dell'ordine,2,Settore giudiziario,generico,08_2406_rta_08_241015092024_4166---Protocollooperativo.txt,1
