record_id,file,nome_originale,nome_canonico,nome_norm_stat,tipo_originale,tipo_standard,macro_categoria,comune_finale,provincia_finale,regione_finale,fonte_territorializzazione,stato_osservazione,ruoli_documentali,ruolo_attore,ruolo_firmatario,ruolo_proponente,ente_capofila,note,cf,n_record_aggregati,files,ruoli_documentali_aggregati
018_0020,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Presidenza del Consiglio dei Ministri - Dipartimento per le Pari Opportunita,Presidenza del Consiglio dei Ministri - Dipartimento per le Pari Opportunita,PRESIDENZA DEL CONSIGLIO DEI MINISTRI - DIPARTIMENTO PER LE PARI OPPORTUNITA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,,0,0,0,,"Sottoscrittore di protocollo nazionale precedente, promotore progetto Arianna",,1,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,
008_0003,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,Regione Emilia - Romagna,Regione Emilia - Romagna,REGIONE EMILIA - ROMAGNA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,firmatario|soggetto_proponente|attore,1,1,1,,,,1,08_2406_rta_08_241015091500_4166---Protocollo_autonomia_lavorativa_def.txt,attore|firmatario|soggetto_proponente
004_0016,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Regione Emilia-Romagna,Regione Emilia-Romagna,REGIONE EMILIA-ROMAGNA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,,1,1,1,,,,6,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091330_4166---Protocollo_intesa_autonomia_abitativa_donne_vittime_di_violenza_CittMtrBO.txt | 08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt | 08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt | 08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt | 08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,attore|firmatario|soggetto_proponente
001_0008,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,Regione Liguria,Regione Liguria,REGIONE LIGURIA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,firmatario|attore,1,1,1,,,,2,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt | 07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario|soggetto_proponente
020_0037,09_APUANE_2015 Protocollo Prefettura.txt,Regione Toscana,Regione Toscana,REGIONE TOSCANA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,Toscana,,Toscana,json,valido_localizzato,,1,1,0,,,,6,09_APUANE_2015 Protocollo Prefettura.txt | 09_FIRENZE Linee-di-indirizzo2024.txt | 09_GROSSETO 2022 fpdf.txt | 09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt | 09_PISA PREF E PROV.txt | 09_PRATO PREF.txt,attore|firmatario
029_0001,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Regione Toscana,Regione Toscana,REGIONE TOSCANA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,Firenze,Firenze,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,attore|firmatario
014_0011,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,SERVIZIO SANITARIO REGIONALE EMILIA-ROMAGNA,SERVIZIO SANITARIO REGIONALE EMILIA-ROMAGNA,SERVIZIO SANITARIO REGIONALE EMILIA-ROMAGNA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,
014_0017,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,Ufficio di Statistica della Regione Emilia Romagna,Ufficio di Statistica della Regione Emilia Romagna,UFFICIO DI STATISTICA DELLA REGIONE EMILIA ROMAGNA,Regioni/Province Autonome,Regioni/Province Autonome,Regioni/Province Autonome,,,,none,generico,,0,0,0,,,,1,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,
019_0017,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,118,118,118,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,Intervento emergenza urgenza,,1,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,attore
003_0032,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,A.S.L. 5,A.S.L. 5,A.S.L. 5,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,attore,1,0,0,,Soggetto aderente,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore
016_0014,08_2406_rta_08_241015092005_4166---DG216-2024.txt,A.U.S.L. di Piacenza,A.U.S.L. di Piacenza,A.U.S.L. DI PIACENZA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Piacenza,Piacenza,Emilia-Romagna,json,valido_localizzato,soggetto_proponente|attore,1,0,1,,,,1,08_2406_rta_08_241015092005_4166---DG216-2024.txt,attore|soggetto_proponente
024_0010,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,ARTI Servizi per il Lavoro di GR-LI,ARTI Servizi per il Lavoro di GR-LI,ARTI SERVIZI PER IL LAVORO DI GR-LI,Servizi per l'impiego,Servizi per l'impiego,Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,Include il Centro per l’Impiego di Livorno,,1,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,attore
003_0028,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,AS.L. 1,AS.L. 1,AS.L. 1,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,attore,1,0,0,,Soggetto aderente,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore
003_0029,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,AS.L. 2,AS.L. 2,AS.L. 2,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,attore,1,0,0,,Soggetto aderente,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore
003_0030,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,AS.L. 3,AS.L. 3,AS.L. 3,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,attore,1,0,0,,Soggetto aderente,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore
003_0031,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,AS.L. 4,AS.L. 4,AS.L. 4,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,attore,1,0,0,,Soggetto aderente,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore
025_0011,09_LUCCA PROV.txt,ASL 12 Versilia,ASL 12 Versilia,ASL 12 VERSILIA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_LUCCA PROV.txt,attore|firmatario
025_0010,09_LUCCA PROV.txt,ASL 2 Lucca,ASL 2 Lucca,ASL 2 LUCCA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Lucca,Lucca,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_LUCCA PROV.txt,attore|firmatario
027_0029,09_PISTOIA PROV .txt,ASL n. 3 Pistoia,ASL n. 3 Pistoia,ASL N. 3 PISTOIA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Pistoia,Pistoia,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,firmatario,,1,09_PISTOIA PROV .txt,attore|firmatario
014_0009,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,AUSL Piacenza,AUSL Piacenza,AUSL PIACENZA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Piacenza,Piacenza,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091832_4166---P.G.111546-2023PROTOCOLLOOPERATIVOFENOMENOVIOLENZADONNE(1).txt,attore|firmatario
010_0007,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,AUSL della Romagna,AUSL della Romagna,AUSL DELLA ROMAGNA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,firmatario|attore,1,1,0,,firmatario,,1,08_2406_rta_08_241015091621_4166---PROTOCOLLO_22.txt,attore|firmatario
029_0028,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Ambulatorio,Ambulatorio,AMBULATORIO,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Sanità e servizi territoriali,,,Toscana,nome,generico,,0,0,0,,Ambito sanitario per visite/cure,,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
018_0009,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,Ausl di Ravenna - Distretto Sanitario di Faenza,Ausl di Ravenna - Distretto Sanitario di Faenza,AUSL DI RAVENNA - DISTRETTO SANITARIO DI FAENZA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Faenza,Ravenna,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,Firmatario del protocollo,,1,08_2406_rta_08_241015092049_4166---PROTOCOLLOD.G.C.FAENZA304-2009.txt,attore|firmatario|soggetto_proponente
030_0013,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,Azienda ASL7,Azienda ASL7,AZIENDA ASL7,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,,,1,09_VALDICHIANA_all. decreto 37_2008 protocollo di intesa 2008.txt,attore
003_0022,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,Azienda Ligure Sanitaria (A.Li.Sa.),Azienda Ligure Sanitaria (A.Li.Sa,AZIENDA LIGURE SANITARIA (A.LI.SA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,07_2406_rta_07_240916163956_4166---DGR477_2022_Protocollo.txt,attore|firmatario
011_0008,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Azienda Ospedaliera Santa Maria Nuova di Reggio Emilia,Azienda Ospedaliera Santa Maria Nuova di Reggio Emilia,AZIENDA OSPEDALIERA SANTA MARIA NUOVA DI REGGIO EMILIA,"Ospedale (Pronto soccorso, ecc.)",ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Reggio Emilia,,,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,Firmatario del protocollo,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore|firmatario|soggetto_proponente
026_0045,09_PISA PREF E PROV.txt,Azienda Ospedaliera Universitaria Pisana,Azienda Ospedaliera Universitaria Pisana,AZIENDA OSPEDALIERA UNIVERSITARIA PISANA,"Ospedale (Pronto soccorso, ecc.)",ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Pisa,Pisa,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
007_0009,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Azienda Ospedaliera Universitaria di Ferrara,Azienda Ospedaliera Universitaria di Ferrara,AZIENDA OSPEDALIERA UNIVERSITARIA DI FERRARA,"Ospedale (Pronto soccorso, ecc.)",ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Ferrara,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,"Presidi ospedalieri, coordinamento con AUSL e servizi territoriali, firmataria",,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore|firmatario|soggetto_proponente
012_0022,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,Azienda Ospedaliero - Universitaria Policlinico di Modena,Azienda Ospedaliero - Universitaria Policlinico di Modena,AZIENDA OSPEDALIERO - UNIVERSITARIA POLICLINICO DI MODENA,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Sanità e servizi territoriali,Modena,Modena,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091725_4166---Protoc-Prefett-2017.txt,attore|firmatario
006_0016,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,Azienda Ospedaliero Universitaria di Ferrara,Azienda Ospedaliero Universitaria di Ferrara,AZIENDA OSPEDALIERO UNIVERSITARIA DI FERRARA,"Ospedale (Pronto soccorso, ecc.)","Ospedale (Pronto soccorso, ecc.)",Sanità e servizi territoriali,Ferrara,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091355_4166---PROTOCOLLO_CONTRO_VIOLENZA_firmato2023.txt,attore|firmatario
011_0007,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,Azienda Sanitaria Locale di Reggio Emilia,Azienda Sanitaria Locale di Reggio Emilia,AZIENDA SANITARIA LOCALE DI REGGIO EMILIA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Reggio Emilia,,,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,Firmatario del protocollo,,1,08_2406_rta_08_241015091655_4166---Aggiornamentointegrazioneprotocollooperativoapprovatonelgiugno2008.txt,attore|firmatario|soggetto_proponente
020_0009,09_APUANE_2015 Protocollo Prefettura.txt,Azienda Sanitaria Locale n. 1 di Massa Carrara,Azienda Sanitaria Locale n. 1 di Massa Carrara,AZIENDA SANITARIA LOCALE N. 1 DI MASSA CARRARA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Massa Carrara,Massa-Carrara,Toscana,json,valido_localizzato,firmatario|attore,1,1,0,,Firmatario del protocollo,,1,09_APUANE_2015 Protocollo Prefettura.txt,attore|firmatario
001_0002,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,Azienda Sanitaria Locale n. 4 “Sistema Sanitario Regione Liguria”,"Azienda Sanitaria Locale n. 4 ""Sistema Sanitario Regione Liguria","AZIENDA SANITARIA LOCALE N. 4 ""SISTEMA SANITARIO REGIONE LIGURIA",ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,firmatario|attore,1,1,0,,,,1,07_2406_rta_07_240916163905_4166---PROTOCOLLOFIRMATO(002).txt,attore|firmatario
026_0047,09_PISA PREF E PROV.txt,Azienda Sanitaria USL Toscana Centro,Azienda Sanitaria USL Toscana Centro,AZIENDA SANITARIA USL TOSCANA CENTRO,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,,,2,09_PISA PREF E PROV.txt | 09_PRATO PREF.txt,attore|firmatario
026_0046,09_PISA PREF E PROV.txt,Azienda Sanitaria USL Toscana Nord-Ovest,Azienda Sanitaria USL Toscana Nord-Ovest,AZIENDA SANITARIA USL TOSCANA NORD-OVEST,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,firmatario|attore,1,1,0,,,,1,09_PISA PREF E PROV.txt,attore|firmatario
029_0008,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,Azienda USL 9 di Grosseto,Azienda USL 9 di Grosseto,AZIENDA USL 9 DI GROSSETO,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Grosseto,Grosseto,Toscana,json,valido_localizzato,,0,0,0,,Dove nasce il progetto Codice Rosa,,1,09_SENESE Delibera-n.1196-del-24-10-2022-allegato-a_SENESE_2.txt,
024_0006,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,Azienda USL Toscana Nord Ovest (AUSL TNO),Azienda USL Toscana Nord Ovest (AUSL TNO,AZIENDA USL TOSCANA NORD OVEST (AUSL TNO,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,attore,1,0,0,,,,1,09_LIVORNO Protocollo_ RETE ANTIVIOLENZA_ LIVORNO.txt,attore
019_0009,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt,Azienda USL Toscana Sud Est,Azienda USL Toscana Sud Est,AZIENDA USL TOSCANA SUD EST,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,Toscana,nome,valido_localizzato,attore,1,1,0,,,,3,09_ALTA VALDELSA Protocollo-violenza-valdelsa-2022_ALTA VALDELSA.txt | 09_AREZZO Prot_2024-2026.txt | 09_GROSSETO 2022 fpdf.txt,attore|firmatario
013_0006,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,Azienda USL della Romagna,Azienda USL della Romagna,AZIENDA USL DELLA ROMAGNA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091748_4166---ProtocolloProvincialeCaserifugio2023.2025.txt,attore|firmatario
004_0028,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,Azienda USL di Bologna,Azienda USL di Bologna,AZIENDA USL DI BOLOGNA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Bologna,Bologna,Emilia-Romagna,json,valido_localizzato,attore,1,0,0,,firma protocollo protezione donne,,1,08_2406_rta_08_241015091310_4166---Accordo_Contrasto_alla_violenza_CittMtrBO.txt,attore
007_0010,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,Azienda USL di Ferrara,Azienda USL di Ferrara,AZIENDA USL DI FERRARA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Ferrara,Ferrara,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,"Gestione servizi sanitari territoriali e collaborazione rete antiviolenza, consultori, pronto soccorso",,1,08_2406_rta_08_241015091430_4166---Protocollo_Distrettuale_Contrasto_violenza_Donne2023.stamped.txt,attore|firmatario|soggetto_proponente
015_0004,08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt,Azienda USL di Piacenza,Azienda USL di Piacenza,AZIENDA USL DI PIACENZA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Piacenza,Piacenza,Emilia-Romagna,json,valido_localizzato,firmatario|soggetto_proponente|attore,1,1,1,,,,1,08_2406_rta_08_241015091917_4166---Protocollo2022-2024.txt,attore|firmatario|soggetto_proponente
023_0037,09_GROSSETO 2022 fpdf.txt,Azienda USL n.9 di Grosseto,Azienda USL n.9 di Grosseto,AZIENDA USL N.9 DI GROSSETO,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,Grosseto,Grosseto,Toscana,json,valido_localizzato,attore,1,0,0,,citato tra i soggetti dei precedenti protocolli,,1,09_GROSSETO 2022 fpdf.txt,attore
009_0021,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,Azienda Unita Sanitaria Locale Romagna,Azienda Unità Sanitaria Locale Romagna,AZIENDA UNITA SANITARIA LOCALE ROMAGNA,ASL (consultori familiari e altri servizi territoriali),ASL (consultori familiari e altri servizi territoriali),Sanità e servizi territoriali,,,,none,valido_non_localizzato,firmatario|attore,1,1,0,,,,1,08_2406_rta_08_241015091553_4166---Protocollosullaviolenzadigenere_confirme_prot.txt,attore|firmatario
